instance_name,dataset_type,num_teams,num_slots,num_constraints,teams_is_even,estimated_minimum_slots,slot_pressure,slot_surplus,num_hard_constraints,num_soft_constraints,num_unclassified_constraints,num_constraints_missing_category,num_constraints_missing_tag,num_constraints_missing_type,ratio_hard_to_all,ratio_soft_to_all,ratio_unclassified_to_all,constraints_per_team,constraints_per_slot,constraints_per_team_slot,number_of_constraint_categories,number_of_constraint_tags,number_of_constraint_types,ratio_constraint_categories_to_constraints,ratio_constraint_tags_to_constraints,ratio_constraint_types_to_constraints,objective_present,objective_name,objective_sense,objective_is_minimization,objective_is_maximization,best_solver,benchmark_solver_support_coverage,benchmark_total_solver_count,benchmark_eligible_solver_count,benchmark_supported_solver_count,benchmark_partially_supported_solver_count,benchmark_unsupported_solver_count,benchmark_not_configured_solver_count,benchmark_failed_solver_count,benchmark_best_solver_support_status,benchmark_best_solver_scoring_status,benchmark_best_solver_mean_objective,benchmark_best_solver_mean_runtime_seconds,benchmark_best_solver_num_runs,objective_cpsat_solver,objective_random_baseline,objective_simulated_annealing_solver
Early 1,real,16,30,196,True,30,1.0,0,83,113,0,0,0,0,0.423469387755102,0.576530612244898,0.0,12.25,6.533333333333333,0.4083333333333333,5,8,2,0.0255102040816326,0.0408163265306122,0.010204081632653,True,SC,,False,False,simulated_annealing_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,simplified_baseline,legacy_feasible_run,27.0,1.6561145999585278,1,30.0,676.639427,27.0
synthetic_study_medium_13t_double_seed43_0119,synthetic,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,1.0,0.4333333333333333,0.0333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.20063379998707,3,26.0,403.36217166666665,
synthetic_study_medium_13t_double_seed44_0155,synthetic,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,361.33781440003077,3,26.0,400.36217166666665,
synthetic_study_medium_13t_double_seed44_0179,synthetic,13,30,13,False,26,0.8666666666666667,4,6,7,0,0,0,0,0.4615384615384615,0.5384615384615384,0.0,1.0,0.4333333333333333,0.0333333333333333,8,10,2,0.6153846153846154,0.7692307692307693,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.546825366676785,3,26.0,403.36217166666665,
synthetic_study_medium_13t_single_seed42_0014,synthetic,13,14,10,False,13,0.9285714285714286,1,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.7142857142857143,0.0549450549450549,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.04756413334204,3,13.0,192.36217166666665,14.0
synthetic_study_medium_13t_single_seed42_0038,synthetic,13,15,10,False,13,0.8666666666666667,2,6,4,0,0,0,0,0.6,0.4,0.0,0.7692307692307693,0.6666666666666666,0.0512820512820512,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,157.19554933335166,3,13.0,205.36217166666665,15.0
synthetic_study_medium_13t_single_seed43_0074,synthetic,13,14,10,False,13,0.9285714285714286,1,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.7142857142857143,0.0549450549450549,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.07014506667232,3,13.0,192.36217166666665,14.0
synthetic_study_medium_13t_single_seed43_0098,synthetic,13,15,10,False,13,0.8666666666666667,2,6,4,0,0,0,0,0.6,0.4,0.0,0.7692307692307693,0.6666666666666666,0.0512820512820512,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.035291466667935,3,13.0,205.36217166666665,15.0
synthetic_study_medium_13t_single_seed44_0134,synthetic,13,14,10,False,13,0.9285714285714286,1,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.7142857142857143,0.0549450549450549,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.03323880000971,3,13.0,192.36217166666665,14.0
synthetic_study_medium_14t_double_seed42_0017,synthetic,14,27,13,True,26,0.9629629629629628,1,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.4814814814814814,0.0343915343915343,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.157876133336686,3,26.0,391.36217166666665,
synthetic_study_medium_14t_double_seed42_0041,synthetic,14,29,13,True,26,0.896551724137931,3,7,6,0,0,0,0,0.5384615384615384,0.4615384615384615,0.0,0.9285714285714286,0.4482758620689655,0.0320197044334975,8,10,2,0.6153846153846154,0.7692307692307693,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.02299289999064,3,26.0,419.36217166666665,
synthetic_study_medium_14t_double_seed43_0077,synthetic,14,27,13,True,26,0.9629629629629628,1,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.4814814814814814,0.0343915343915343,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.128141333329644,3,26.0,391.36217166666665,
synthetic_study_medium_14t_double_seed43_0101,synthetic,14,29,13,True,26,0.896551724137931,3,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.4482758620689655,0.0320197044334975,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.18644020000162,3,26.0,419.36217166666665,
synthetic_study_medium_14t_double_seed44_0137,synthetic,14,27,13,True,26,0.9629629629629628,1,6,7,0,0,0,0,0.4615384615384615,0.5384615384615384,0.0,0.9285714285714286,0.4814814814814814,0.0343915343915343,8,10,2,0.6153846153846154,0.7692307692307693,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.126060100000664,3,26.0,391.36217166666665,
synthetic_study_medium_14t_double_seed44_0161,synthetic,14,29,13,True,26,0.896551724137931,3,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.4482758620689655,0.0320197044334975,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.25520929998796,3,26.0,419.36217166666665,
synthetic_study_medium_14t_single_seed42_0020,synthetic,14,15,12,True,13,0.8666666666666667,2,7,5,0,0,0,0,0.5833333333333334,0.4166666666666667,0.0,0.8571428571428571,0.8,0.0571428571428571,8,9,2,0.6666666666666666,0.75,0.1666666666666666,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.03743593334608,3,13.0,222.36217166666665,15.0
synthetic_study_medium_14t_single_seed43_0080,synthetic,14,15,13,True,13,0.8666666666666667,2,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.8666666666666667,0.0619047619047619,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.05412619999455,3,13.0,223.36217166666665,15.0
synthetic_study_medium_14t_single_seed44_0140,synthetic,14,15,13,True,13,0.8666666666666667,2,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,0.9285714285714286,0.8666666666666667,0.0619047619047619,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.04110239999136,3,13.0,223.36217166666665,15.0
synthetic_study_medium_14t_single_seed44_0158,synthetic,14,15,11,True,13,0.8666666666666667,2,5,6,0,0,0,0,0.4545454545454545,0.5454545454545454,0.0,0.7857142857142857,0.7333333333333333,0.0523809523809523,8,10,2,0.7272727272727273,0.9090909090909092,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,13.0,60.03102780001549,3,13.0,221.36217166666665,15.0
